PlayerYearID|Name|Team|Year|CMP|ATT|CMP PCT|YARDS|YPA|ADJ YPA|TD|INT|PASS RTG|TD PCT|INT PCT|CollegeID|Link
josh-smith-6-2011|Josh Smith|UCLA|2011|0|1|0|0|0|0|0|0|0|0|0|josh-smith-6|/cfb/players/josh-smith-6.html
josh-stewart-1-2012|Josh Stewart|Oklahoma State|2012|1|2|50|15|7.5|7.5|0|0|113|0|0|josh-stewart-1|/cfb/players/josh-stewart-1.html
josh-stewart-1-2013|Josh Stewart|Oklahoma State|2013|1|1|100|48|48|48|0|0|503.2|0|0|josh-stewart-1|/cfb/players/josh-stewart-1.html
josh-taylor-3-2013|Josh Taylor|North Carolina State|2013|0|1|0|0|0|0|0|0|0|0|0|josh-taylor-3|/cfb/players/josh-taylor-3.html
josh-thompson-3-2011|Josh Thompson|Utah State|2011|0|1|0|0|0|0|0|0|0|0|0|josh-thompson-3|/cfb/players/josh-thompson-3.html
joshua-dobbs-1-2013|Joshua Dobbs|Tennessee|2013|72|121|59.5|695|5.7|3.8|2|6|103.3|1.65|4.96|joshua-dobbs-1|/cfb/players/joshua-dobbs-1.html
joshua-dobbs-1-2014|Joshua Dobbs|Tennessee|2014|112|177|63.3|1206|6.8|6.3|9|6|130.5|5.08|3.39|joshua-dobbs-1|/cfb/players/joshua-dobbs-1.html
joshua-mccain-1-2013|Joshua McCain|Idaho|2013|13|27|48.1|222|8.2|4.7|2|3|119.4|7.41|11.11|joshua-mccain-1|/cfb/players/joshua-mccain-1.html
jt-barrett-1-2014|J.T. Barrett|Ohio State|2014|203|314|64.6|2834|9|9.8|34|10|169.8|10.83|3.18|jt-barrett-1|/cfb/players/jt-barrett-1.html
jt-tartacoff-1-2013|J.T. Tartacoff|Rutgers|2013|2|2|100|36|18|28|1|0|416.2|50|0|jt-tartacoff-1|/cfb/players/jt-tartacoff-1.html
justin-brown-1-2010|Justin Brown|Penn State|2010|0|1|0|0|0|-45|0|1|-200|0|100|justin-brown-1|/cfb/players/justin-brown-1.html
justin-burke-1-2010|Justin Burke|Louisville|2010|75|129|58.1|790|6.1|6.6|10|3|130.5|7.75|2.33|justin-burke-1|/cfb/players/justin-burke-1.html
justin-burke-2-2010|Justin Burke|Louisville|2010|75|129|58.1|790|6.1|6.6|10|3|130.5|7.75|2.33|justin-burke-2|/cfb/players/justin-burke-2.html
justin-duvernois-1-2013|Justin Duvernois|Illinois|2013|0|1|0|0|0|0|0|0|0|0|0|justin-duvernois-1|/cfb/players/justin-duvernois-1.html
justin-goodwin-1-2013|Justin Goodwin|Rutgers|2013|0|1|0|0|0|-45|0|1|-200|0|100|justin-goodwin-1|/cfb/players/justin-goodwin-1.html
justin-hardy-1-2011|Justin Hardy|East Carolina|2011|1|1|100|51|51|51|0|0|528.4|0|0|justin-hardy-1|/cfb/players/justin-hardy-1.html
justin-hardy-1-2012|Justin Hardy|East Carolina|2012|0|2|0|0|0|0|0|0|0|0|0|justin-hardy-1|/cfb/players/justin-hardy-1.html
justin-hardy-1-2013|Justin Hardy|East Carolina|2013|2|3|66.7|55|18.3|25|1|0|330.7|33.33|0|justin-hardy-1|/cfb/players/justin-hardy-1.html
justin-hardy-1-2014|Justin Hardy|East Carolina|2014|1|4|25|41|10.3|15.3|1|0|193.6|25|0|justin-hardy-1|/cfb/players/justin-hardy-1.html
justin-holman-1-2013|Justin Holman|UCF|2013|9|14|64.3|75|5.4|3.6|1|1|118.6|7.14|7.14|justin-holman-1|/cfb/players/justin-holman-1.html
justin-holman-1-2014|Justin Holman|UCF|2014|223|392|56.9|2952|7.5|7.1|23|14|132.4|5.87|3.57|justin-holman-1|/cfb/players/justin-holman-1.html
justin-manton-1-2012|Justin Manton|Louisiana-Monroe|2012|1|1|100|11|11|11|0|0|192.4|0|0|justin-manton-1|/cfb/players/justin-manton-1.html
justin-manton-1-2014|Justin Manton|Louisiana-Monroe|2014|1|1|100|-2|-2|-2|0|0|83.2|0|0|justin-manton-1|/cfb/players/justin-manton-1.html
justin-siller-1-2011|Justin Siller|Purdue|2011|1|1|100|0|0|0|0|0|100|0|0|justin-siller-1|/cfb/players/justin-siller-1.html
justin-thomas-3-2013|Justin Thomas|Georgia Tech|2013|9|17|52.9|131|7.7|3.6|1|2|113.6|5.88|11.76|justin-thomas-3|/cfb/players/justin-thomas-3.html
justin-thomas-3-2014|Justin Thomas|Georgia Tech|2014|96|187|51.3|1719|9.2|9.7|18|6|153.9|9.63|3.21|justin-thomas-3|/cfb/players/justin-thomas-3.html
justin-worley-1-2011|Justin Worley|Tennessee|2011|48|87|55.2|604|6.9|5.6|1|3|110.4|1.15|3.45|justin-worley-1|/cfb/players/justin-worley-1.html
justin-worley-1-2012|Justin Worley|Tennessee|2012|15|23|65.2|134|5.8|1.9|0|2|96.8|0|8.7|justin-worley-1|/cfb/players/justin-worley-1.html
justin-worley-1-2013|Justin Worley|Tennessee|2013|109|196|55.6|1239|6.3|5.5|10|8|117.4|5.1|4.08|justin-worley-1|/cfb/players/justin-worley-1.html
justin-worley-1-2014|Justin Worley|Tennessee|2014|157|252|62.3|1579|6.3|5.8|12|8|124.3|4.76|3.17|justin-worley-1|/cfb/players/justin-worley-1.html
jw-walsh-1-2012|J.W. Walsh|Oklahoma State|2012|109|163|66.9|1564|9.6|10.4|13|3|170.1|7.98|1.84|jw-walsh-1|/cfb/players/jw-walsh-1.html
jw-walsh-1-2013|J.W. Walsh|Oklahoma State|2013|113|190|59.5|1333|7|6.8|9|5|128.8|4.74|2.63|jw-walsh-1|/cfb/players/jw-walsh-1.html
jw-walsh-1-2014|J.W. Walsh|Oklahoma State|2014|20|36|55.6|233|6.5|5.8|1|1|113.5|2.78|2.78|jw-walsh-1|/cfb/players/jw-walsh-1.html
kain-colter-1-2010|Kain Colter|Northwestern|2010|3|9|33.3|38|4.2|-0.8|0|1|46.6|0|11.11|kain-colter-1|/cfb/players/kain-colter-1.html
kain-colter-1-2011|Kain Colter|Northwestern|2011|55|82|67.1|673|8.2|9.1|6|1|157.7|7.32|1.22|kain-colter-1|/cfb/players/kain-colter-1.html
kain-colter-1-2012|Kain Colter|Northwestern|2012|101|149|67.8|872|5.9|5.7|8|4|129.3|5.37|2.68|kain-colter-1|/cfb/players/kain-colter-1.html
kain-colter-1-2013|Kain Colter|Northwestern|2013|63|80|78.8|577|7.2|6.5|4|3|148.3|5|3.75|kain-colter-1|/cfb/players/kain-colter-1.html
kale-pearson-1-2012|Kale Pearson|Air Force|2012|12|29|41.4|128|4.4|-1.8|0|4|50.9|0|13.79|kale-pearson-1|/cfb/players/kale-pearson-1.html
kale-pearson-1-2013|Kale Pearson|Air Force|2013|5|8|62.5|46|5.8|5.8|0|0|110.8|0|0|kale-pearson-1|/cfb/players/kale-pearson-1.html
kale-pearson-1-2014|Kale Pearson|Air Force|2014|101|171|59.1|1590|9.3|10.1|14|3|160.7|8.19|1.75|kale-pearson-1|/cfb/players/kale-pearson-1.html
kale-pick-1-2010|Kale Pick|Kansas|2010|21|36|58.3|193|5.4|4.1|0|1|97.8|0|2.78|kale-pick-1|/cfb/players/kale-pick-1.html
kalen-henderson-1-2011|Kalen Henderson|Tulsa|2011|8|29|27.6|122|4.2|0.1|3|4|69.5|10.34|13.79|kalen-henderson-1|/cfb/players/kalen-henderson-1.html
kalen-henderson-1-2012|Kalen Henderson|Tulsa|2012|16|46|34.8|294|6.4|4.9|1|2|86.9|2.17|4.35|kalen-henderson-1|/cfb/players/kalen-henderson-1.html
kam-jones-1-2012|Kam Jones|UTSA|2012|0|2|0|0|0|-22.5|0|1|-100|0|50|kam-jones-1|/cfb/players/kam-jones-1.html
kam-jones-1-2013|Kam Jones|UTSA|2013|0|1|0|0|0|0|0|0|0|0|0|kam-jones-1|/cfb/players/kam-jones-1.html
kam-jones-1-2014|Kam Jones|UTSA|2014|1|1|100|35|35|55|1|0|724|100|0|kam-jones-1|/cfb/players/kam-jones-1.html
kama-bailey-1-2011|Kama Bailey|Idaho|2011|0|1|0|0|0|0|0|0|0|0|0|kama-bailey-1|/cfb/players/kama-bailey-1.html
kameron-bryant-1-2014|Kameron Bryant|Appalachian State|2014|23|43|53.5|254|5.9|5.7|4|2|124.5|9.3|4.65|kameron-bryant-1|/cfb/players/kameron-bryant-1.html
kamman-1-2012|Kamman|Ball State|2012|0|1|0|0|0|0|0|0|0|0|0|kamman-1|/cfb/players/kamman-1.html
kanler-coker-1-2013|Kanler Coker|North Carolina|2013|1|1|100|0|0|0|0|0|100|0|0|kanler-coker-1|/cfb/players/kanler-coker-1.html
kareem-hunt-1-2013|Kareem Hunt|Toledo|2013|0|1|0|0|0|-45|0|1|-200|0|100|kareem-hunt-1|/cfb/players/kareem-hunt-1.html
karson-roberts-1-2013|Karson Roberts|Air Force|2013|21|41|51.2|273|6.7|5.9|3|2|121.5|7.32|4.88|karson-roberts-1|/cfb/players/karson-roberts-1.html
kater-1-2012|Kater|Central Michigan|2012|2|4|50|12|3|3|0|0|75.2|0|0|kater-1|/cfb/players/kater-1.html
kawaun-jakes-1-2010|Kawaun Jakes|Western Kentucky|2010|149|291|51.2|1680|5.8|5.5|10|6|106.9|3.44|2.06|kawaun-jakes-1|/cfb/players/kawaun-jakes-1.html
kawaun-jakes-1-2011|Kawaun Jakes|Western Kentucky|2011|153|276|55.4|1854|6.7|5.5|10|12|115.1|3.62|4.35|kawaun-jakes-1|/cfb/players/kawaun-jakes-1.html
kawaun-jakes-1-2012|Kawaun Jakes|Western Kentucky|2012|200|312|64.1|2488|8|7.8|22|11|147.3|7.05|3.53|kawaun-jakes-1|/cfb/players/kawaun-jakes-1.html
kd-edenfield-1-2014|K.D. Edenfield|Troy|2014|0|1|0|0|0|0|0|0|0|0|0|kd-edenfield-1|/cfb/players/kd-edenfield-1.html
keenan-allen-1-2010|Keenan Allen|California|2010|1|1|100|17|17|37|1|0|572.8|100|0|keenan-allen-1|/cfb/players/keenan-allen-1.html
keenan-allen-1-2011|Keenan Allen|California|2011|1|1|100|27|27|27|0|0|326.8|0|0|keenan-allen-1|/cfb/players/keenan-allen-1.html
keenan-allen-1-2012|Keenan Allen|California|2012|1|1|100|8|8|8|0|0|167.2|0|0|keenan-allen-1|/cfb/players/keenan-allen-1.html
keenan-reynolds-1-2012|Keenan Reynolds|Navy|2012|61|108|56.5|898|8.3|9.1|9|2|150.1|8.33|1.85|keenan-reynolds-1|/cfb/players/keenan-reynolds-1.html
keenan-reynolds-1-2013|Keenan Reynolds|Navy|2013|68|128|53.1|1057|8.3|8.8|8|2|140|6.25|1.56|keenan-reynolds-1|/cfb/players/keenan-reynolds-1.html
keenan-reynolds-1-2014|Keenan Reynolds|Navy|2014|52|111|46.8|843|7.6|7.5|6|3|123.1|5.41|2.7|keenan-reynolds-1|/cfb/players/keenan-reynolds-1.html
keith-nichol-1-2010|Keith Nichol|Michigan State|2010|4|7|57.1|62|8.9|14.6|2|0|225.8|28.57|0|keith-nichol-1|/cfb/players/keith-nichol-1.html
keith-price-1-2010|Keith Price|Washington|2010|19|37|51.4|164|4.4|5.5|2|0|106.4|5.41|0|keith-price-1|/cfb/players/keith-price-1.html
keith-price-1-2011|Keith Price|Washington|2011|242|362|66.9|3063|8.5|8.9|33|11|161.9|9.12|3.04|keith-price-1|/cfb/players/keith-price-1.html
keith-price-1-2012|Keith Price|Washington|2012|263|432|60.9|2728|6.3|5.8|19|13|122.4|4.4|3.01|keith-price-1|/cfb/players/keith-price-1.html
keith-price-1-2013|Keith Price|Washington|2013|233|352|66.2|2966|8.4|8.9|21|6|153.3|5.97|1.7|keith-price-1|/cfb/players/keith-price-1.html
keith-wenning-1-2010|Keith Wenning|Ball State|2010|128|235|54.5|1373|5.8|4.4|14|14|111.3|5.96|5.96|keith-wenning-1|/cfb/players/keith-wenning-1.html
keith-wenning-1-2011|Keith Wenning|Ball State|2011|287|449|63.9|2786|6.2|5.9|19|11|125.1|4.23|2.45|keith-wenning-1|/cfb/players/keith-wenning-1.html
keith-wenning-1-2012|Keith Wenning|Ball State|2012|301|460|65.4|3095|6.7|6.8|24|10|134.8|5.22|2.17|keith-wenning-1|/cfb/players/keith-wenning-1.html
keith-wenning-1-2013|Keith Wenning|Ball State|2013|319|498|64.1|4148|8.3|9.1|35|7|154.4|7.03|1.41|keith-wenning-1|/cfb/players/keith-wenning-1.html
keiwone-malone-1-2012|Keiwone Malone|Memphis|2012|1|1|100|13|13|13|0|0|209.2|0|0|keiwone-malone-1|/cfb/players/keiwone-malone-1.html
keiwone-malone-1-2014|Keiwone Malone|Memphis|2014|0|1|0|0|0|0|0|0|0|0|0|keiwone-malone-1|/cfb/players/keiwone-malone-1.html
kellen-moore-1-2010|Kellen Moore|Boise State|2010|273|383|71.3|3845|10|11.2|35|6|182.6|9.14|1.57|kellen-moore-1|/cfb/players/kellen-moore-1.html
kellen-moore-1-2011|Kellen Moore|Boise State|2011|326|439|74.3|3800|8.7|9.7|43|9|175.2|9.79|2.05|kellen-moore-1|/cfb/players/kellen-moore-1.html
kellen-pagel-1-2010|Kellen Pagel|Bowling Green State|2010|2|3|66.7|20|6.7|-8.3|0|1|56|0|33.33|kellen-pagel-1|/cfb/players/kellen-pagel-1.html
kelly-page-1-2010|Kelly Page|Ball State|2010|38|71|53.5|470|6.6|6.5|4|2|122.1|5.63|2.82|kelly-page-1|/cfb/players/kelly-page-1.html
kelly-page-1-2011|Kelly Page|Ball State|2011|4|7|57.1|70|10|10|0|0|141.1|0|0|kelly-page-1|/cfb/players/kelly-page-1.html
kelly-page-1-2012|Kelly Page|Ball State|2012|16|29|55.2|178|6.1|8.2|3|0|140.9|10.34|0|kelly-page-1|/cfb/players/kelly-page-1.html
kelton-hill-1-2013|Kelton Hill|Georgia State|2013|2|4|50|109|27.3|32.3|1|0|361.4|25|0|kelton-hill-1|/cfb/players/kelton-hill-1.html
kelvin-white-2-2013|Kelvin White|Army|2013|15|30|50|143|4.8|2.4|1|2|87.7|3.33|6.67|kelvin-white-2|/cfb/players/kelvin-white-2.html
kelvin-white-2-2014|Kelvin White|Army|2014|1|4|25|17|4.3|4.3|0|0|60.7|0|0|kelvin-white-2|/cfb/players/kelvin-white-2.html
kendal-thompson-1-2013|Kendal Thompson|Oklahoma|2013|4|13|30.8|64|4.9|3|1|1|82.1|7.69|7.69|kendal-thompson-1|/cfb/players/kendal-thompson-1.html
kendal-thompson-1-2014|Kendal Thompson|Utah|2014|32|52|61.5|324|6.2|5.3|2|2|118.9|3.85|3.85|kendal-thompson-1|/cfb/players/kendal-thompson-1.html
kendall-wright-1-2010|Kendall Wright|Baylor|2010|2|2|100|59|29.5|39.5|1|0|512.8|50|0|kendall-wright-1|/cfb/players/kendall-wright-1.html
kendall-wright-1-2011|Kendall Wright|Baylor|2011|2|3|66.7|55|18.3|25|1|0|330.7|33.33|0|kendall-wright-1|/cfb/players/kendall-wright-1.html
kenneth-farrow-1-2014|Kenneth Farrow|Houston|2014|0|1|0|0|0|0|0|0|0|0|0|kenneth-farrow-1|/cfb/players/kenneth-farrow-1.html
kenny-guiton-1-2010|Kenny Guiton|Ohio State|2010|1|2|50|5|2.5|-20|0|1|-29|0|50|kenny-guiton-1|/cfb/players/kenny-guiton-1.html
kenny-guiton-1-2012|Kenny Guiton|Ohio State|2012|13|23|56.5|139|6|5.8|2|1|127.3|8.7|4.35|kenny-guiton-1|/cfb/players/kenny-guiton-1.html
kenny-guiton-1-2013|Kenny Guiton|Ohio State|2013|75|109|68.8|749|6.9|8.6|14|2|165.2|12.84|1.83|kenny-guiton-1|/cfb/players/kenny-guiton-1.html
kenny-hill-1-2013|Kenny Hill|Texas A&M|2013|16|22|72.7|183|8.3|9.2|1|0|157.6|4.55|0|kenny-hill-1|/cfb/players/kenny-hill-1.html
kenny-hill-1-2014|Kenny Hill|Texas A&M|2014|214|321|66.7|2649|8.3|8.6|23|8|154.6|7.17|2.49|kenny-hill-1|/cfb/players/kenny-hill-1.html
kenny-williams-3-2013|Kenny Williams|Texas Tech|2013|2|3|66.7|9|3|16.3|2|0|311.9|66.67|0|kenny-williams-3|/cfb/players/kenny-williams-3.html
kenric-mcneal-1-2012|Kenric McNeal|Texas A&M|2012|2|3|66.7|47|15.7|15.7|0|0|198.3|0|0|kenric-mcneal-1|/cfb/players/kenric-mcneal-1.html
kent-brooks-1-2013|Kent Brooks|Houston|2013|0|1|0|0|0|0|0|0|0|0|0|kent-brooks-1|/cfb/players/kent-brooks-1.html
kent-myers-1-2014|Kent Myers|Utah State|2014|79|119|66.4|866|7.3|7|5|3|136.3|4.2|2.52|kent-myers-1|/cfb/players/kent-myers-1.html
kenzee-jackson-1-2014|Kenzee Jackson|Louisiana-Monroe|2014|1|1|100|8|8|8|0|0|167.2|0|0|kenzee-jackson-1|/cfb/players/kenzee-jackson-1.html
kerwynn-williams-1-2010|Kerwynn Williams|Utah State|2010|0|1|0|0|0|0|0|0|0|0|0|kerwynn-williams-1|/cfb/players/kerwynn-williams-1.html
keshawn-martin-1-2010|Keshawn Martin|Michigan State|2010|1|1|100|13|13|13|0|0|209.2|0|0|keshawn-martin-1|/cfb/players/keshawn-martin-1.html
keshawn-martin-1-2011|Keshawn Martin|Michigan State|2011|2|2|100|46|23|23|0|0|293.2|0|0|keshawn-martin-1|/cfb/players/keshawn-martin-1.html
kevin-ellison-3-2014|Kevin Ellison|Georgia Southern|2014|71|128|55.5|1001|7.8|7.5|5|3|129.4|3.91|2.34|kevin-ellison-3|/cfb/players/kevin-ellison-3.html
kevin-hogan-2-2012|Kevin Hogan|Stanford|2012|109|152|71.7|1096|7.2|7.5|9|3|147.9|5.92|1.97|kevin-hogan-2|/cfb/players/kevin-hogan-2.html
kevin-hogan-2-2013|Kevin Hogan|Stanford|2013|180|295|61|2630|8.9|8.7|20|10|151.5|6.78|3.39|kevin-hogan-2|/cfb/players/kevin-hogan-2.html
kevin-hogan-2-2014|Kevin Hogan|Stanford|2014|232|352|65.9|2792|7.9|8|19|8|145.8|5.4|2.27|kevin-hogan-2|/cfb/players/kevin-hogan-2.html
kevin-moore-2-2010|Kevin Moore|Tulane|2010|28|62|45.2|316|5.1|3.6|2|3|88.9|3.23|4.84|kevin-moore-2|/cfb/players/kevin-moore-2.html
kevin-newsome-1-2010|Kevin Newsome|Penn State|2010|6|13|46.2|78|6|6|0|0|96.6|0|0|kevin-newsome-1|/cfb/players/kevin-newsome-1.html
kevin-newsome-1-2012|Kevin Newsome|Temple|2012|0|1|0|0|0|0|0|0|0|0|0|kevin-newsome-1|/cfb/players/kevin-newsome-1.html
kevin-prince-1-2010|Kevin Prince|UCLA|2010|42|94|44.7|384|4.1|2.3|3|5|78.9|3.19|5.32|kevin-prince-1|/cfb/players/kevin-prince-1.html
kevin-prince-1-2011|Kevin Prince|UCLA|2011|126|224|56.3|1828|8.2|7.6|12|8|135.3|5.36|3.57|kevin-prince-1|/cfb/players/kevin-prince-1.html
kevin-prince-1-2012|Kevin Prince|UCLA|2012|2|4|50|15|3.8|3.8|0|0|81.5|0|0|kevin-prince-1|/cfb/players/kevin-prince-1.html
kevin-riley-1-2010|Kevin Riley|California|2010|111|185|60|1409|7.6|7.6|13|6|140.7|7.03|3.24|kevin-riley-1|/cfb/players/kevin-riley-1.html
kevin-sousa-1-2014|Kevin Sousa|Wake Forest|2014|0|1|0|0|0|0|0|0|0|0|0|kevin-sousa-1|/cfb/players/kevin-sousa-1.html
kevonte-martin-manley-1-2013|Kevonte Martin-Manley|Iowa|2013|0|1|0|0|0|0|0|0|0|0|0|kevonte-martin-manley-1|/cfb/players/kevonte-martin-manley-1.html
khary-franklin-1-2013|Khary Franklin|Troy|2013|1|1|100|6|6|26|1|0|480.4|100|0|khary-franklin-1|/cfb/players/khary-franklin-1.html
kiehl-frazier-1-2011|Kiehl Frazier|Auburn|2011|5|12|41.7|34|2.8|-4.7|0|2|32.1|0|16.67|kiehl-frazier-1|/cfb/players/kiehl-frazier-1.html
kiehl-frazier-1-2012|Kiehl Frazier|Auburn|2012|62|116|53.4|753|6.5|3.7|2|8|99.9|1.72|6.9|kiehl-frazier-1|/cfb/players/kiehl-frazier-1.html
kiel-rasp-1-2010|Kiel Rasp|Washington|2010|1|1|100|30|30|30|0|0|352|0|0|kiel-rasp-1|/cfb/players/kiel-rasp-1.html
kinderick-dent-1-2014|Kinderick Dent|Troy|2014|0|1|0|0|0|0|0|0|0|0|0|kinderick-dent-1|/cfb/players/kinderick-dent-1.html
king-davis-iii-1-2013|King Davis III|New Mexico State|2013|26|50|52|371|7.4|7.3|2|1|123.5|4|2|king-davis-iii-1|/cfb/players/king-davis-iii-1.html
kirby-moore-1-2011|Kirby Moore|Boise State|2011|0|1|0|0|0|0|0|0|0|0|0|kirby-moore-1|/cfb/players/kirby-moore-1.html
kirby-moore-1-2012|Kirby Moore|Boise State|2012|0|1|0|0|0|0|0|0|0|0|0|kirby-moore-1|/cfb/players/kirby-moore-1.html
kirby-van-der-kamp-1-2010|Kirby Van Der Kamp|Iowa State|2010|1|1|100|25|25|25|0|0|310|0|0|kirby-van-der-kamp-1|/cfb/players/kirby-van-der-kamp-1.html
kirby-van-der-kamp-1-2013|Kirby Van Der Kamp|Iowa State|2013|1|1|100|25|25|25|0|0|310|0|0|kirby-van-der-kamp-1|/cfb/players/kirby-van-der-kamp-1.html
kirk-cousins-1-2010|Kirk Cousins|Michigan State|2010|226|338|66.9|2825|8.4|8.2|20|10|150.7|5.92|2.96|kirk-cousins-1|/cfb/players/kirk-cousins-1.html
kirk-cousins-1-2011|Kirk Cousins|Michigan State|2011|267|419|63.7|3316|7.9|8|25|10|145.1|5.97|2.39|kirk-cousins-1|/cfb/players/kirk-cousins-1.html
kj-maye-1-2012|K.J. Maye|Minnesota|2012|0|1|0|0|0|0|0|0|0|0|0|kj-maye-1|/cfb/players/kj-maye-1.html
kj-maye-1-2014|K.J. Maye|Minnesota|2014|0|1|0|0|0|0|0|0|0|0|0|kj-maye-1|/cfb/players/kj-maye-1.html
kj-maye-2-2012|KJ Maye|Minnesota|2012|0|1|0|0|0|0|0|0|0|0|0|kj-maye-2|/cfb/players/kj-maye-2.html
kodi-burns-1-2010|Kodi Burns|Auburn|2010|2|5|40|42|8.4|12.4|1|0|176.6|20|0|kodi-burns-1|/cfb/players/kodi-burns-1.html
kolby-listenbee-1-2014|Kolby Listenbee|Texas Christian|2014|1|1|100|31|31|51|1|0|690.4|100|0|kolby-listenbee-1|/cfb/players/kolby-listenbee-1.html
kolney-cassel-1-2014|Kolney Cassel|SMU|2014|15|37|40.5|156|4.2|4.8|1|0|84.9|2.7|0|kolney-cassel-1|/cfb/players/kolney-cassel-1.html
kolton-browning-1-2010|Kolton Browning|Louisiana-Monroe|2010|234|378|61.9|2552|6.8|6.3|18|12|128|4.76|3.17|kolton-browning-1|/cfb/players/kolton-browning-1.html
kolton-browning-1-2011|Kolton Browning|Louisiana-Monroe|2011|244|419|58.2|2483|5.9|5.7|13|8|114.4|3.1|1.91|kolton-browning-1|/cfb/players/kolton-browning-1.html
kolton-browning-1-2012|Kolton Browning|Louisiana-Monroe|2012|273|428|63.8|3049|7.1|7.4|29|10|141.3|6.78|2.34|kolton-browning-1|/cfb/players/kolton-browning-1.html
kolton-browning-1-2013|Kolton Browning|Louisiana-Monroe|2013|200|352|56.8|2179|6.2|6.4|21|8|124|5.97|2.27|kolton-browning-1|/cfb/players/kolton-browning-1.html
kordell-young-1-2010|Kordell Young|Rutgers|2010|0|1|0|0|0|0|0|0|0|0|0|kordell-young-1|/cfb/players/kordell-young-1.html
kriss-proctor-1-2010|Kriss Proctor|Navy|2010|2|5|40|33|6.6|6.6|0|0|95.4|0|0|kriss-proctor-1|/cfb/players/kriss-proctor-1.html
kriss-proctor-1-2011|Kriss Proctor|Navy|2011|52|103|50.5|787|7.6|6.4|7|6|125.4|6.8|5.83|kriss-proctor-1|/cfb/players/kriss-proctor-1.html
kristoff-williams-1-2011|Kristoff Williams|Washington State|2011|1|1|100|47|47|67|1|0|824.8|100|0|kristoff-williams-1|/cfb/players/kristoff-williams-1.html
kurt-benkert-1-2014|Kurt Benkert|East Carolina|2014|8|10|80|58|5.8|1.3|0|1|108.7|0|10|kurt-benkert-1|/cfb/players/kurt-benkert-1.html
kyle-allen-1-2014|Kyle Allen|Texas A&M|2014|118|192|61.5|1322|6.9|6.9|16|7|139.5|8.33|3.65|kyle-allen-1|/cfb/players/kyle-allen-1.html
kyle-bolin-1-2014|Kyle Bolin|Louisville|2014|45|78|57.7|716|9.2|8.5|4|3|144|5.13|3.85|kyle-bolin-1|/cfb/players/kyle-bolin-1.html
kyle-christy-1-2013|Kyle Christy|Florida|2013|1|1|100|14|14|14|0|0|217.6|0|0|kyle-christy-1|/cfb/players/kyle-christy-1.html
kyle-griswould-1-2013|Kyle Griswould|Middle Tennessee State|2013|0|1|0|0|0|0|0|0|0|0|0|kyle-griswould-1|/cfb/players/kyle-griswould-1.html
kyle-kamman-1-2012|Kyle Kamman|Ball State|2012|0|1|0|0|0|0|0|0|0|0|0|kyle-kamman-1|/cfb/players/kyle-kamman-1.html
kyle-nunn-1-2012|Kyle Nunn|San Jose State|2012|1|2|50|43|21.5|31.5|1|0|395.6|50|0|kyle-nunn-1|/cfb/players/kyle-nunn-1.html
kyle-padron-1-2010|Kyle Padron|SMU|2010|302|508|59.4|3828|7.5|7.5|31|14|137.4|6.1|2.76|kyle-padron-1|/cfb/players/kyle-padron-1.html
kyle-padron-1-2011|Kyle Padron|SMU|2011|9|20|45|152|7.6|0.9|0|3|78.8|0|15|kyle-padron-1|/cfb/players/kyle-padron-1.html
kyle-parker-1-2010|Kyle Parker|Clemson|2010|196|341|57.5|2213|6.5|5.7|12|11|117.2|3.52|3.23|kyle-parker-1|/cfb/players/kyle-parker-1.html
kyle-pohl-1-2012|Kyle Pohl|Akron|2012|38|58|65.5|366|6.3|6.5|5|2|140.1|8.62|3.45|kyle-pohl-1|/cfb/players/kyle-pohl-1.html
kyle-pohl-1-2013|Kyle Pohl|Akron|2013|225|402|56|2438|6.1|5.6|14|10|113.4|3.48|2.49|kyle-pohl-1|/cfb/players/kyle-pohl-1.html
kyle-pohl-1-2014|Kyle Pohl|Akron|2014|208|383|54.3|2189|5.7|5.2|9|8|105.9|2.35|2.09|kyle-pohl-1|/cfb/players/kyle-pohl-1.html
kyle-snyder-1-2011|Kyle Snyder|Ohio|2011|5|8|62.5|38|4.8|-0.9|0|1|77.4|0|12.5|kyle-snyder-1|/cfb/players/kyle-snyder-1.html
kyle-sullivan-1-2010|Kyle Sullivan|Rutgers|2010|1|1|100|4|4|4|0|0|133.6|0|0|kyle-sullivan-1|/cfb/players/kyle-sullivan-1.html
lacoltan-bester-1-2013|Lacoltan Bester|Oklahoma|2013|1|1|100|49|49|69|1|0|841.6|100|0|lacoltan-bester-1|/cfb/players/lacoltan-bester-1.html
ladarius-perkins-1-2010|Ladarius Perkins|Mississippi State|2010|0|1|0|0|0|-45|0|1|-200|0|100|ladarius-perkins-1|/cfb/players/ladarius-perkins-1.html
lamar-jordan-1-2014|Lamar Jordan|New Mexico|2014|59|112|52.7|895|8|7.1|6|5|128.6|5.36|4.46|lamar-jordan-1|/cfb/players/lamar-jordan-1.html
lamarq-caldwell-1-2013|Lamarq Caldwell|Florida International|2013|1|1|100|16|16|36|1|0|564.4|100|0|lamarq-caldwell-1|/cfb/players/lamarq-caldwell-1.html
landon-smith-2-2012|Landon Smith|Ohio|2012|1|1|100|39|39|59|1|0|757.6|100|0|landon-smith-2|/cfb/players/landon-smith-2.html
landon-smith-2-2013|Landon Smith|Ohio|2013|0|1|0|0|0|0|0|0|0|0|0|landon-smith-2|/cfb/players/landon-smith-2.html
